Best Fitness, Average Fitness, Worst Fitness
64, 57.86, 32
64, 58.46, 42
64, 60.15, 32
64, 59.77, 32
64, 59.95, 32
64, 59.76, 46
64, 58.53, 24
64, 58.29, 36
64, 59.29, 40
64, 59.41, 32
64, 59.76, 32
64, 58.11, 24
64, 58.18, 32
64, 58.35, 32
64, 57.83, 36
64, 58.65, 34
64, 57.54, 34
64, 58.33, 37
64, 58.43, 24
64, 57.52, 36
64, 58.59, 32
64, 59.59, 34
64, 59.29, 28
64, 59.24, 34
64, 59.9, 38
64, 59.6, 34
64, 60.2, 38
64, 60.45, 36
64, 58.55, 32
64, 59.31, 32
64, 59.23, 32
64, 58.26, 38
64, 59.07, 36
64, 58.77, 32
64, 58.6, 32
64, 59.03, 32
64, 60.11, 32
64, 60.36, 40
64, 59.68, 36
64, 59.07, 32
64, 57.07, 31
64, 57.71, 40
64, 58.67, 40
64, 57.48, 17
64, 57.68, 32
64, 58.47, 32
64, 58.29, 31
64, 59.43, 33
64, 59.55, 32
64, 60.03, 25
64, 60.86, 36
64, 58.91, 42
64, 59.23, 36
64, 56.8, 20
64, 57.7, 32
64, 56.74, 32
64, 54.79, 30
64, 56.04, 32
64, 57.97, 43
64, 57.91, 33
64, 57.72, 36
64, 57.65, 33
64, 58.58, 38
64, 59.39, 32
64, 60.55, 36
64, 60.43, 47
64, 58.49, 32
64, 57.73, 30
64, 57.98, 31
64, 57.83, 32
64, 58.38, 29
64, 58.59, 38
64, 59.05, 34
64, 60.39, 35
64, 60.01, 32
64, 58.7, 40
64, 58.37, 32
64, 58.5, 32
64, 58.42, 32
64, 59.12, 32
64, 59.03, 41
64, 58.72, 28
64, 59.33, 34
64, 58.8, 32
64, 59.76, 38
64, 57.95, 32
64, 56.92, 26
64, 57.13, 39
64, 57.9, 31
64, 58.11, 33
64, 59.34, 39
64, 57.46, 33
64, 57.67, 36
64, 58.5, 33
64, 59.32, 33
64, 59.06, 32
64, 58.33, 36
64, 58.48, 33
64, 58.13, 33
64, 58.16, 38
64, 58.38, 43
64, 57.96, 34
64, 57.83, 32
